"user_id";"video_id"
"1525742517517";"1525412611906"
"1525742517517";"1525412611980"
"1525742517517";"1525412611990"
"1525742517517";"1525412612258"
"1525742517517";"1525412612261"
"1525742517517";"1525412612274"
"1525742517517";"1525412612283"
"1525742517517";"1525412612298"
"1525742517517";"1525412612326"
"1525742517517";"1525412612350"
"1525742517517";"1525412612365"
"1525742517517";"1525412612393"
"1525154394613";"1525412612099"
"1525739480921";"1525412612099"
